timestamp,fail,fail_prob,threshold,predicted_fail,train_until,unit_id
2008-09-30 19:17:00,0,0.5940084729111335,0.4270395093963959,1,2008-09-29,U1204
2008-09-30 21:39:00,0,0.19261350079042214,0.4270395093963959,0,2008-09-29,U1205
2008-09-30 21:42:00,0,0.33059795250997465,0.4270395093963959,0,2008-09-29,U1206
2008-09-30 23:34:00,0,0.15404098064572097,0.4270395093963959,0,2008-09-29,U1207
2008-09-30 23:58:00,0,0.09637647460485599,0.4270395093963959,0,2008-09-29,U1208
2008-10-01 00:20:00,0,0.282978051650518,0.4270395093963959,0,2008-09-29,U1209
2008-10-01 01:11:00,0,0.27807626861872614,0.4270395093963959,0,2008-09-29,U1210
2008-10-01 02:53:00,0,0.28523527653210806,0.4270395093963959,0,2008-09-29,U1211
2008-10-01 05:56:00,1,0.10463818542227729,0.4270395093963959,0,2008-09-29,U1212
2008-10-01 07:19:00,0,0.10632772390247369,0.4270395093963959,0,2008-09-29,U1213
2008-10-01 07:28:00,0,0.11477202248481794,0.4270395093963959,0,2008-09-29,U1214
2008-10-01 08:15:00,0,0.31150310215545385,0.4270395093963959,0,2008-09-29,U1215
2008-10-01 09:15:00,0,0.11965355369920797,0.4270395093963959,0,2008-09-29,U1216
2008-10-01 09:16:00,0,0.10186025930347083,0.4270395093963959,0,2008-09-29,U1217
2008-10-01 14:22:00,0,0.3926080600837531,0.4270395093963959,0,2008-09-29,U1218
2008-10-01 15:16:00,0,0.30878092383974226,0.4270395093963959,0,2008-09-29,U1219
2008-10-01 16:43:00,0,0.26130220192567105,0.4270395093963959,0,2008-09-29,U1220
2008-10-01 19:57:00,0,0.648297562483357,0.4270395093963959,1,2008-09-29,U1221
2008-10-01 21:15:00,0,0.5366109418701906,0.4270395093963959,1,2008-09-29,U1222
2008-10-01 21:50:00,0,0.13547575889684957,0.4270395093963959,0,2008-09-29,U1223
2008-10-01 22:47:00,0,0.2600174879209137,0.4270395093963959,0,2008-09-29,U1224
2008-10-01 23:34:00,0,0.3817274240977653,0.4270395093963959,0,2008-09-29,U1225
2008-10-02 00:21:00,0,0.4283807960189973,0.4270395093963959,1,2008-09-29,U1226
2008-10-02 00:22:00,0,0.21203386401251534,0.4270395093963959,0,2008-09-29,U1227
2008-10-02 03:17:00,1,0.5598873730585234,0.4270395093963959,1,2008-09-29,U1228
2008-10-02 03:27:00,0,0.5656862995685722,0.4270395093963959,1,2008-09-29,U1229
2008-10-02 04:11:00,0,0.6186932981274759,0.4270395093963959,1,2008-09-29,U1230
2008-10-02 04:23:00,0,0.5767129446388172,0.4270395093963959,1,2008-09-29,U1231
2008-10-02 04:24:00,0,0.1679515921755208,0.4270395093963959,0,2008-09-29,U1232
2008-10-02 06:49:00,0,0.3038579949560039,0.4270395093963959,0,2008-09-29,U1233
2008-10-02 07:35:00,0,0.5601995090251474,0.4270395093963959,1,2008-09-29,U1234
2008-10-02 07:58:00,0,0.17738282333719438,0.4270395093963959,0,2008-09-29,U1235
2008-10-02 08:24:00,0,0.5868036435270717,0.4270395093963959,1,2008-09-29,U1236
2008-10-02 08:52:00,0,0.18721499081690413,0.4270395093963959,0,2008-09-29,U1237
2008-10-02 08:57:00,0,0.23374631300968876,0.4270395093963959,0,2008-09-29,U1238
2008-10-02 09:10:00,1,0.6814144067306414,0.4270395093963959,1,2008-09-29,U1239
2008-10-02 09:42:00,0,0.3042785367466892,0.4270395093963959,0,2008-09-29,U1240
2008-10-02 10:03:00,0,0.807761968214864,0.4270395093963959,1,2008-09-29,U1241
2008-10-02 14:07:00,1,0.6236510442900011,0.4270395093963959,1,2008-09-29,U1242
2008-10-02 14:10:00,1,0.1988570960611103,0.4270395093963959,0,2008-09-29,U1243
2008-10-02 14:54:00,0,0.2860989018413494,0.4270395093963959,0,2008-09-29,U1244
2008-10-02 15:10:00,0,0.27957605226609256,0.4270395093963959,0,2008-09-29,U1245
2008-10-02 15:44:00,0,0.2802758653693741,0.4270395093963959,0,2008-09-29,U1246
2008-10-02 15:58:00,0,0.5612616520654199,0.4270395093963959,1,2008-09-29,U1247
2008-10-02 16:32:00,0,0.4008627072238878,0.4270395093963959,0,2008-09-29,U1248
2008-10-02 16:58:00,0,0.5626964676208378,0.4270395093963959,1,2008-09-29,U1249
2008-10-02 17:00:00,0,0.7383794444595768,0.4270395093963959,1,2008-09-29,U1250
2008-10-02 17:19:00,0,0.4172586128801758,0.4270395093963959,0,2008-09-29,U1251
2008-10-02 19:21:00,0,0.6833572667269702,0.4270395093963959,1,2008-09-29,U1252
2008-10-02 19:25:00,0,0.7481876667824703,0.4270395093963959,1,2008-09-29,U1253
2008-10-02 20:54:00,0,0.25657192293434655,0.4270395093963959,0,2008-09-29,U1254
2008-10-02 21:32:00,1,0.3642104786126011,0.4270395093963959,0,2008-09-29,U1255
2008-10-02 21:33:00,0,0.4301869831426118,0.4270395093963959,1,2008-09-29,U1256
2008-10-02 22:23:00,0,0.6260712371460059,0.4270395093963959,1,2008-09-29,U1257
2008-10-02 22:33:00,0,0.36119936140171865,0.4270395093963959,0,2008-09-29,U1258
2008-10-02 23:32:00,0,0.15721923179003278,0.4270395093963959,0,2008-09-29,U1260
2008-10-02 23:32:00,0,0.13533552639185673,0.4270395093963959,0,2008-09-29,U1259
2008-10-03 00:24:00,0,0.167045221248314,0.4270395093963959,0,2008-09-29,U1261
2008-10-03 00:55:00,0,0.33805048353879597,0.4270395093963959,0,2008-09-29,U1262
2008-10-03 02:41:00,0,0.7352444231071743,0.4270395093963959,1,2008-09-29,U1263
2008-10-03 03:52:00,0,0.7572506914380343,0.4270395093963959,1,2008-09-29,U1264
2008-10-03 03:56:00,0,0.2589830959415219,0.4270395093963959,0,2008-09-29,U1265
2008-10-03 04:49:00,0,0.4227673740477732,0.4270395093963959,0,2008-09-29,U1266
2008-10-03 05:01:00,0,0.476525769428377,0.4270395093963959,1,2008-09-29,U1267
2008-10-03 05:45:00,0,0.315835650301104,0.4270395093963959,0,2008-09-29,U1268
2008-10-03 06:15:00,0,0.13579393464970527,0.4270395093963959,0,2008-09-29,U1269
2008-10-03 08:35:00,0,0.2743040155031594,0.4270395093963959,0,2008-09-29,U1270
2008-10-03 09:30:00,0,0.06517520016039029,0.4270395093963959,0,2008-09-29,U1271
2008-10-03 11:40:00,0,0.38288038584478506,0.4270395093963959,0,2008-09-29,U1272
2008-10-03 12:31:00,0,0.23412941883634308,0.4270395093963959,0,2008-09-29,U1273
2008-10-03 18:45:00,0,0.688184596047904,0.4270395093963959,1,2008-09-29,U1274
2008-10-03 19:23:00,0,0.3335754382139086,0.4270395093963959,0,2008-09-29,U1275
2008-10-03 19:23:00,0,0.7284623115831336,0.4270395093963959,1,2008-09-29,U1276
2008-10-03 20:11:00,0,0.7099270286310908,0.4270395093963959,1,2008-09-29,U1277
2008-10-03 20:26:00,0,0.541467614984698,0.4270395093963959,1,2008-09-29,U1278
2008-10-03 20:35:00,0,0.4404581090745853,0.4270395093963959,1,2008-09-29,U1279
2008-10-03 20:46:00,0,0.10047569123936355,0.4270395093963959,0,2008-09-29,U1280
2008-10-03 21:15:00,0,0.23022436355785347,0.4270395093963959,0,2008-09-29,U1281
2008-10-03 21:52:00,0,0.4453935437065683,0.4270395093963959,1,2008-09-29,U1282
2008-10-03 22:08:00,0,0.29767640599572764,0.4270395093963959,0,2008-09-29,U1283
2008-10-03 22:53:00,0,0.5754657465496411,0.4270395093963959,1,2008-09-29,U1284
2008-10-03 23:46:00,0,0.09125506392710699,0.4270395093963959,0,2008-09-29,U1285
2008-10-04 00:58:00,0,0.6939807811112082,0.4270395093963959,1,2008-09-29,U1286
2008-10-04 01:49:00,0,0.22735175906373384,0.4270395093963959,0,2008-09-29,U1287
2008-10-04 02:36:00,0,0.2556774491118249,0.4270395093963959,0,2008-09-29,U1288
2008-10-04 03:53:00,0,0.29598679727769023,0.4270395093963959,0,2008-09-29,U1289
2008-10-04 04:12:00,0,0.08097684981192212,0.4270395093963959,0,2008-09-29,U1290
2008-10-04 04:45:00,0,0.27937616270091364,0.4270395093963959,0,2008-09-29,U1291
2008-10-04 09:29:00,0,0.08973570503413075,0.4270395093963959,0,2008-09-29,U1292
2008-10-04 15:16:00,0,0.5891603655302636,0.4270395093963959,1,2008-09-29,U1293
2008-10-04 16:58:00,0,0.45971207783493734,0.4270395093963959,1,2008-09-29,U1294
2008-10-04 18:15:00,0,0.24348775783658178,0.4270395093963959,0,2008-09-29,U1295
2008-10-04 18:25:00,0,0.21770385190468725,0.4270395093963959,0,2008-09-29,U1296
2008-10-04 18:59:00,0,0.38204464338886346,0.4270395093963959,0,2008-09-29,U1297
2008-10-04 19:12:00,0,0.1979352471159539,0.4270395093963959,0,2008-09-29,U1298
2008-10-04 19:47:00,0,0.24884257572003685,0.4270395093963959,0,2008-09-29,U1299
2008-10-04 19:54:00,0,0.27568517328023107,0.4270395093963959,0,2008-09-29,U1300
2008-10-04 20:39:00,0,0.2251210699047011,0.4270395093963959,0,2008-09-29,U1301
2008-10-04 22:06:00,0,0.24991230147859111,0.4270395093963959,0,2008-09-29,U1302
2008-10-04 23:18:00,1,0.0733576489914672,0.4270395093963959,0,2008-09-29,U1303
2008-10-05 00:33:00,1,0.3566986069525196,0.4270395093963959,0,2008-09-29,U1304
2008-10-05 00:33:00,0,0.5474323390734267,0.4270395093963959,1,2008-09-29,U1305
2008-10-05 01:35:00,0,0.2826902482751856,0.4270395093963959,0,2008-09-29,U1306
2008-10-05 04:01:00,0,0.2480527910398131,0.4270395093963959,0,2008-09-29,U1307
2008-10-05 04:20:00,0,5.158550666243648e-05,0.4270395093963959,0,2008-09-29,U1308
2008-10-05 04:48:00,0,0.03878961508881376,0.4270395093963959,0,2008-09-29,U1309
2008-10-05 05:31:00,0,0.27500566429230944,0.4270395093963959,0,2008-09-29,U1310
2008-10-05 05:53:00,0,0.1748534429118622,0.4270395093963959,0,2008-09-29,U1311
2008-10-05 06:15:00,0,0.2916371792770324,0.4270395093963959,0,2008-09-29,U1312
2008-10-05 08:02:00,0,0.12764209468659365,0.4270395093963959,0,2008-09-29,U1313
2008-10-05 08:40:00,0,0.10313713971851961,0.4270395093963959,0,2008-09-29,U1314
2008-10-05 09:04:00,0,3.619217382509552e-05,0.4270395093963959,0,2008-09-29,U1315
2008-10-05 09:47:00,0,0.2503560276236669,0.4270395093963959,0,2008-09-29,U1316
2008-10-05 10:00:00,0,0.23951767022942044,0.4270395093963959,0,2008-09-29,U1317
2008-10-05 10:43:00,0,0.18394382085783978,0.4270395093963959,0,2008-09-29,U1318
2008-10-05 11:05:00,0,0.13749480520872842,0.4270395093963959,0,2008-09-29,U1319
2008-10-05 11:30:00,0,0.00011144615345573247,0.4270395093963959,0,2008-09-29,U1320
2008-10-05 12:03:00,0,0.4112055132471467,0.4270395093963959,0,2008-09-29,U1321
2008-10-05 12:17:00,0,0.455957690579285,0.4270395093963959,1,2008-09-29,U1322
2008-10-05 13:49:00,0,0.30147978144133586,0.4270395093963959,0,2008-09-29,U1323
2008-10-05 14:34:00,0,0.11554103718631802,0.4270395093963959,0,2008-09-29,U1324
2008-10-05 15:30:00,1,0.25549935203410357,0.4270395093963959,0,2008-09-29,U1325
2008-10-05 15:35:00,1,0.481150450057135,0.4270395093963959,1,2008-09-29,U1326
2008-10-05 16:15:00,0,0.22786470882037693,0.4270395093963959,0,2008-09-29,U1327
2008-10-05 16:37:00,1,0.2793861172926152,0.4270395093963959,0,2008-09-29,U1328
2008-10-05 16:49:00,1,0.4477322442520858,0.4270395093963959,1,2008-09-29,U1329
2008-10-05 18:46:00,1,0.12579693711610668,0.4270395093963959,0,2008-09-29,U1330
2008-10-05 18:59:00,0,0.316674249718183,0.4270395093963959,0,2008-09-29,U1331
2008-10-05 19:45:00,0,3.086876905923408e-05,0.4270395093963959,0,2008-09-29,U1332
2008-10-05 20:12:00,0,0.09070108675517577,0.4270395093963959,0,2008-09-29,U1333
2008-10-05 20:30:00,0,0.2308910743908013,0.4270395093963959,0,2008-09-29,U1334
2008-10-05 22:13:00,0,0.2568254064115701,0.4270395093963959,0,2008-09-29,U1335
2008-10-06 00:41:00,0,0.14020669066453523,0.4914988202639952,0,2008-10-06,U1336
2008-10-06 01:25:00,0,0.18727206297737223,0.4914988202639952,0,2008-10-06,U1337
2008-10-06 01:27:00,0,0.11622472961132263,0.4914988202639952,0,2008-10-06,U1338
2008-10-06 01:30:00,0,0.08865660386025581,0.4914988202639952,0,2008-10-06,U1339
2008-10-06 02:44:00,0,0.35178963557102305,0.4914988202639952,0,2008-10-06,U1340
2008-10-06 02:49:00,0,0.4495991658826012,0.4914988202639952,0,2008-10-06,U1341
2008-10-06 03:31:00,0,0.24664329726057257,0.4914988202639952,0,2008-10-06,U1342
2008-10-06 03:50:00,1,0.2659189873321144,0.4914988202639952,0,2008-10-06,U1343
2008-10-06 03:57:00,1,0.22913956314555087,0.4914988202639952,0,2008-10-06,U1344
2008-10-06 04:26:00,0,0.6429768291160595,0.4914988202639952,1,2008-10-06,U1345
2008-10-06 05:21:00,0,0.2849281817740132,0.4914988202639952,0,2008-10-06,U1346
2008-10-06 05:24:00,0,0.5741012618928802,0.4914988202639952,1,2008-10-06,U1347
2008-10-06 06:11:00,0,0.22827561765472673,0.4914988202639952,0,2008-10-06,U1348
2008-10-06 06:26:00,0,0.31290457309827147,0.4914988202639952,0,2008-10-06,U1349
2008-10-06 06:49:00,0,0.092704267135837,0.4914988202639952,0,2008-10-06,U1350
2008-10-06 07:12:00,0,0.29698346280704707,0.4914988202639952,0,2008-10-06,U1351
2008-10-06 07:17:00,0,0.24730636320220023,0.4914988202639952,0,2008-10-06,U1352
2008-10-06 07:35:00,0,0.2255575277679801,0.4914988202639952,0,2008-10-06,U1353
2008-10-06 07:38:00,0,0.1940214283823057,0.4914988202639952,0,2008-10-06,U1354
2008-10-06 08:24:00,0,0.18054510242955538,0.4914988202639952,0,2008-10-06,U1355
2008-10-06 08:57:00,0,0.24734081158147553,0.4914988202639952,0,2008-10-06,U1356
2008-10-06 09:11:00,0,0.4421036393222158,0.4914988202639952,0,2008-10-06,U1357
2008-10-06 09:57:00,0,0.31835837029821995,0.4914988202639952,0,2008-10-06,U1358
2008-10-06 10:07:00,0,0.5897965044383029,0.4914988202639952,1,2008-10-06,U1359
2008-10-06 11:51:00,0,0.40997827938977277,0.4914988202639952,0,2008-10-06,U1360
2008-10-06 12:39:00,0,0.29818918695446167,0.4914988202639952,0,2008-10-06,U1361
2008-10-06 12:42:00,0,0.36833757791808297,0.4914988202639952,0,2008-10-06,U1362
2008-10-06 13:08:00,0,0.1099899695506294,0.4914988202639952,0,2008-10-06,U1363
2008-10-06 13:38:00,1,0.618932936591045,0.4914988202639952,1,2008-10-06,U1364
2008-10-06 13:55:00,1,0.4907174751464199,0.4914988202639952,0,2008-10-06,U1365
2008-10-06 15:00:00,1,0.24066413115449253,0.4914988202639952,0,2008-10-06,U1366
2008-10-06 15:01:00,0,0.33754957223242377,0.4914988202639952,0,2008-10-06,U1367
2008-10-06 15:52:00,0,0.4450839009928217,0.4914988202639952,0,2008-10-06,U1368
2008-10-06 16:42:00,0,0.3325185120888081,0.4914988202639952,0,2008-10-06,U1369
2008-10-06 16:50:00,0,0.30965025909429816,0.4914988202639952,0,2008-10-06,U1370
2008-10-06 17:26:00,0,0.17641901305327065,0.4914988202639952,0,2008-10-06,U1372
2008-10-06 17:26:00,0,0.05796332725096824,0.4914988202639952,0,2008-10-06,U1371
2008-10-06 17:35:00,0,0.12307828098804448,0.4914988202639952,0,2008-10-06,U1373
2008-10-06 18:54:00,0,0.3420692354502982,0.4914988202639952,0,2008-10-06,U1374
2008-10-06 18:55:00,0,0.00022813474541655607,0.4914988202639952,0,2008-10-06,U1375
2008-10-06 19:42:00,0,0.28478219436026125,0.4914988202639952,0,2008-10-06,U1376
2008-10-06 20:02:00,0,0.2526042556648294,0.4914988202639952,0,2008-10-06,U1377
2008-10-06 20:36:00,0,0.1764038537797797,0.4914988202639952,0,2008-10-06,U1378
2008-10-06 20:47:00,0,0.21213230024155114,0.4914988202639952,0,2008-10-06,U1379
2008-10-06 21:46:00,0,0.2615482328647062,0.4914988202639952,0,2008-10-06,U1380
2008-10-06 21:48:00,0,0.05573940343662167,0.4914988202639952,0,2008-10-06,U1381
2008-10-06 22:37:00,0,0.16023373312420597,0.4914988202639952,0,2008-10-06,U1382
2008-10-06 23:03:00,0,0.3011543568967893,0.4914988202639952,0,2008-10-06,U1383
2008-10-07 01:46:00,0,0.16083516111619828,0.4914988202639952,0,2008-10-06,U1384
2008-10-07 03:29:00,0,0.09472558686505571,0.4914988202639952,0,2008-10-06,U1385
2008-10-07 03:39:00,0,0.1937925051219684,0.4914988202639952,0,2008-10-06,U1386
2008-10-07 07:32:00,0,0.26695060941512433,0.4914988202639952,0,2008-10-06,U1387
2008-10-07 07:41:00,0,0.19394721981405175,0.4914988202639952,0,2008-10-06,U1388
2008-10-07 08:25:00,0,0.28055854337825165,0.4914988202639952,0,2008-10-06,U1389
2008-10-07 08:26:00,0,0.552491123800337,0.4914988202639952,1,2008-10-06,U1390
2008-10-07 09:11:00,0,0.2489562330018286,0.4914988202639952,0,2008-10-06,U1391
2008-10-07 09:20:00,0,0.10318441473686119,0.4914988202639952,0,2008-10-06,U1392
2008-10-07 09:59:00,0,0.2744309186422189,0.4914988202639952,0,2008-10-06,U1393
2008-10-07 10:04:00,0,0.10140096614014885,0.4914988202639952,0,2008-10-06,U1394
2008-10-07 10:10:00,0,0.4628159009432991,0.4914988202639952,0,2008-10-06,U1395
2008-10-07 10:51:00,0,0.14928208360710823,0.4914988202639952,0,2008-10-06,U1396
2008-10-07 11:15:00,0,0.33057591750707493,0.4914988202639952,0,2008-10-06,U1397
2008-10-07 11:16:00,0,0.25769322572097786,0.4914988202639952,0,2008-10-06,U1398
2008-10-07 11:36:00,0,0.46503188977005216,0.4914988202639952,0,2008-10-06,U1399
2008-10-07 12:40:00,0,0.27607477143816983,0.4914988202639952,0,2008-10-06,U1400
2008-10-07 13:10:00,1,0.3987759004649944,0.4914988202639952,0,2008-10-06,U1401
2008-10-07 13:48:00,0,0.4999993779853642,0.4914988202639952,1,2008-10-06,U1402
2008-10-07 14:35:00,0,0.22611901540957863,0.4914988202639952,0,2008-10-06,U1403
2008-10-07 16:32:00,0,0.7020603150133503,0.4914988202639952,1,2008-10-06,U1404
2008-10-07 17:06:00,0,0.07049986683363471,0.4914988202639952,0,2008-10-06,U1405
2008-10-07 17:28:00,0,0.08752603108670678,0.4914988202639952,0,2008-10-06,U1406
2008-10-07 18:39:00,0,0.2607859594406826,0.4914988202639952,0,2008-10-06,U1407
2008-10-07 19:24:00,0,0.26036381367360434,0.4914988202639952,0,2008-10-06,U1408
2008-10-07 20:19:00,0,0.0001844792715384116,0.4914988202639952,0,2008-10-06,U1409
2008-10-07 20:39:00,0,0.2229140555204867,0.4914988202639952,0,2008-10-06,U1410
2008-10-07 20:48:00,0,0.3663653870732272,0.4914988202639952,0,2008-10-06,U1411
2008-10-08 04:47:00,0,0.2288310924186088,0.4914988202639952,0,2008-10-06,U1412
2008-10-08 05:35:00,0,0.2367172657162454,0.4914988202639952,0,2008-10-06,U1413
2008-10-08 05:38:00,0,0.20985017273582507,0.4914988202639952,0,2008-10-06,U1414
2008-10-08 06:25:00,0,0.3204953445048957,0.4914988202639952,0,2008-10-06,U1415
2008-10-08 07:10:00,0,0.12279931930226187,0.4914988202639952,0,2008-10-06,U1416
2008-10-08 07:13:00,0,0.11881567514403459,0.4914988202639952,0,2008-10-06,U1417
2008-10-08 07:16:00,0,0.1753782490480491,0.4914988202639952,0,2008-10-06,U1418
2008-10-08 09:01:00,0,0.22517412470322304,0.4914988202639952,0,2008-10-06,U1419
2008-10-08 09:06:00,0,0.1411420413356353,0.4914988202639952,0,2008-10-06,U1420
2008-10-08 10:37:00,0,0.32332537105318965,0.4914988202639952,0,2008-10-06,U1421
2008-10-08 12:11:00,0,0.2343910227527293,0.4914988202639952,0,2008-10-06,U1422
2008-10-08 13:35:00,0,0.2823965668005666,0.4914988202639952,0,2008-10-06,U1423
2008-10-08 13:38:00,0,0.48905833267177196,0.4914988202639952,0,2008-10-06,U1424
2008-10-08 14:48:00,0,0.4467109423205492,0.4914988202639952,0,2008-10-06,U1425
2008-10-08 15:37:00,0,0.20720299724013033,0.4914988202639952,0,2008-10-06,U1426
2008-10-08 16:26:00,0,0.3907460315613694,0.4914988202639952,0,2008-10-06,U1427
2008-10-08 17:14:00,0,0.1373167113347026,0.4914988202639952,0,2008-10-06,U1428
2008-10-08 17:31:00,0,0.3663650698278565,0.4914988202639952,0,2008-10-06,U1429
2008-10-08 17:41:00,0,0.1568189548321112,0.4914988202639952,0,2008-10-06,U1430
2008-10-08 18:22:00,0,0.10872903872740779,0.4914988202639952,0,2008-10-06,U1431
2008-10-08 20:27:00,0,0.4727966785901534,0.4914988202639952,0,2008-10-06,U1432
2008-10-08 21:19:00,0,0.17787552467381432,0.4914988202639952,0,2008-10-06,U1433
2008-10-08 21:45:00,0,0.0599877851219129,0.4914988202639952,0,2008-10-06,U1434
2008-10-08 22:08:00,0,0.16275500966134526,0.4914988202639952,0,2008-10-06,U1435
2008-10-08 23:13:00,0,0.21862864838137408,0.4914988202639952,0,2008-10-06,U1436
2008-10-08 23:50:00,0,0.40291403780661145,0.4914988202639952,0,2008-10-06,U1437
2008-10-09 00:23:00,0,0.1342199510832607,0.4914988202639952,0,2008-10-06,U1438
2008-10-09 04:34:00,1,0.1908664142831394,0.4914988202639952,0,2008-10-06,U1439
2008-10-09 06:06:00,0,0.13296892355213155,0.4914988202639952,0,2008-10-06,U1440
2008-10-09 07:38:00,0,0.2109506761280549,0.4914988202639952,0,2008-10-06,U1441
2008-10-09 14:15:00,0,0.17824001331439074,0.4914988202639952,0,2008-10-06,U1442
2008-10-09 15:04:00,0,0.13540994711870796,0.4914988202639952,0,2008-10-06,U1443
2008-10-09 15:55:00,1,0.16553728630220294,0.4914988202639952,0,2008-10-06,U1444
2008-10-09 15:56:00,0,0.2943268397890113,0.4914988202639952,0,2008-10-06,U1445
2008-10-10 10:05:00,0,0.2527107080723898,0.4914988202639952,0,2008-10-06,U1446
2008-10-10 10:46:00,0,0.29454588216539396,0.4914988202639952,0,2008-10-06,U1447
2008-10-10 10:53:00,0,0.5252566265239856,0.4914988202639952,1,2008-10-06,U1448
2008-10-10 12:30:00,0,0.35900571832370765,0.4914988202639952,0,2008-10-06,U1449
2008-10-10 15:33:00,0,0.3852372416860604,0.4914988202639952,0,2008-10-06,U1450
2008-10-10 15:50:00,0,0.24573974935333875,0.4914988202639952,0,2008-10-06,U1451
2008-10-10 20:02:00,0,0.18178473309467397,0.4914988202639952,0,2008-10-06,U1452
2008-10-10 21:03:00,0,0.13238750360619314,0.4914988202639952,0,2008-10-06,U1453
2008-10-10 21:07:00,0,0.07046881451821206,0.4914988202639952,0,2008-10-06,U1454
2008-10-10 21:16:00,0,0.06063623800371723,0.4914988202639952,0,2008-10-06,U1455
2008-10-11 02:55:00,0,0.14260309093118356,0.4914988202639952,0,2008-10-06,U1456
2008-10-11 06:56:00,0,0.41116853438558226,0.4914988202639952,0,2008-10-06,U1457
2008-10-11 07:38:00,0,0.25277652133160733,0.4914988202639952,0,2008-10-06,U1458
2008-10-11 07:39:00,0,0.27928663274961113,0.4914988202639952,0,2008-10-06,U1459
2008-10-11 07:42:00,0,0.00015065810448669736,0.4914988202639952,0,2008-10-06,U1460
2008-10-11 08:27:00,0,0.42338312266678135,0.4914988202639952,0,2008-10-06,U1461
2008-10-11 14:43:00,0,3.88438468040248e-05,0.4914988202639952,0,2008-10-06,U1462
2008-10-11 15:33:00,0,0.05692872437561284,0.4914988202639952,0,2008-10-06,U1463
2008-10-11 16:25:00,0,0.04873522647165756,0.4914988202639952,0,2008-10-06,U1464
2008-10-11 23:16:00,0,0.10266808501054325,0.4914988202639952,0,2008-10-06,U1465
2008-10-11 23:58:00,0,0.08674266537382419,0.4914988202639952,0,2008-10-06,U1466
2008-10-12 00:57:00,0,0.03050688388219142,0.4914988202639952,0,2008-10-06,U1467
2008-10-12 01:50:00,0,0.49584870892081695,0.4914988202639952,1,2008-10-06,U1468
